rRNA_name,position,total_coverage
28S-rRNA,2968,677000
28S-rRNA,2969,671172
28S-rRNA,2970,663509
28S-rRNA,2971,657534
28S-rRNA,2972,654742
28S-rRNA,2973,652150
28S-rRNA,2974,650272
28S-rRNA,2975,649837
28S-rRNA,2976,650015
28S-rRNA,2977,649971
28S-rRNA,2978,647704
28S-rRNA,2979,645076
28S-rRNA,2980,641998
28S-rRNA,2981,635812
28S-rRNA,2982,625265
28S-rRNA,2983,600299
28S-rRNA,2984,482294
28S-rRNA,2985,237244
28S-rRNA,2986,65864
28S-rRNA,2987,37615
28S-rRNA,2988,33989
28S-rRNA,2989,38776
28S-rRNA,2990,41845
28S-rRNA,2991,42119
28S-rRNA,2992,42125
28S-rRNA,2993,41593
28S-rRNA,2994,40843
28S-rRNA,2995,40456
28S-rRNA,2996,39830
28S-rRNA,2997,38985
28S-rRNA,2998,39990
28S-rRNA,2999,40436
28S-rRNA,3000,39393
28S-rRNA,3001,35923
28S-rRNA,3002,31636
28S-rRNA,3003,29154
28S-rRNA,3004,31052
28S-rRNA,3005,34316
28S-rRNA,3006,35959
28S-rRNA,3007,38577
28S-rRNA,3008,44677
28S-rRNA,3009,48437
28S-rRNA,3010,63780
28S-rRNA,3011,73715
28S-rRNA,3012,83852
28S-rRNA,3013,91235
28S-rRNA,3014,94823
28S-rRNA,3015,96073
28S-rRNA,3016,96482
28S-rRNA,3017,106129
28S-rRNA,3018,114065
28S-rRNA,3019,115104
28S-rRNA,3020,116546
28S-rRNA,3021,117320
28S-rRNA,3022,116970
28S-rRNA,3023,115641
28S-rRNA,3024,114756
28S-rRNA,3025,113242
28S-rRNA,3026,110207
28S-rRNA,3027,106030
28S-rRNA,3028,100729
28S-rRNA,3029,80796
28S-rRNA,3030,62749
28S-rRNA,3031,55568
28S-rRNA,3032,46095
28S-rRNA,3033,43092
28S-rRNA,3034,43124
28S-rRNA,3035,44984
28S-rRNA,3036,46915
28S-rRNA,3037,47583
28S-rRNA,3038,47738
28S-rRNA,3039,46987
28S-rRNA,3040,45171
28S-rRNA,3041,44188
28S-rRNA,3042,41182
28S-rRNA,3043,38162
28S-rRNA,3044,37473
28S-rRNA,3045,36929
28S-rRNA,3046,35733
28S-rRNA,3047,35175
28S-rRNA,3048,36352
28S-rRNA,3049,36095
28S-rRNA,3050,35670
28S-rRNA,3051,36108
28S-rRNA,3052,36724
28S-rRNA,3053,37458
28S-rRNA,3054,36811
28S-rRNA,3055,33273
28S-rRNA,3056,27715
28S-rRNA,3057,23849
28S-rRNA,3058,22089
28S-rRNA,3059,21590
28S-rRNA,3060,21992
28S-rRNA,3061,22160
28S-rRNA,3062,20535
28S-rRNA,3063,17653
28S-rRNA,3064,15136
28S-rRNA,3065,14754
28S-rRNA,3066,15410
28S-rRNA,3067,17841
28S-rRNA,3068,24403
28S-rRNA,3069,37808
28S-rRNA,3070,54782
28S-rRNA,3071,71207
28S-rRNA,3072,83653
28S-rRNA,3073,88563
28S-rRNA,3074,88882
28S-rRNA,3075,88456
28S-rRNA,3076,112873
28S-rRNA,3077,143887
28S-rRNA,3078,168420
28S-rRNA,3079,223219
28S-rRNA,3080,271781
28S-rRNA,3081,289051
28S-rRNA,3082,308756
28S-rRNA,3083,338784
28S-rRNA,3084,359746
28S-rRNA,3085,372576
28S-rRNA,3086,380327
28S-rRNA,3087,383100
28S-rRNA,3088,378307
28S-rRNA,3089,371357
28S-rRNA,3090,367186
28S-rRNA,3091,362798
28S-rRNA,3092,359209
28S-rRNA,3093,356888
28S-rRNA,3094,350637
28S-rRNA,3095,347180
28S-rRNA,3096,347457
28S-rRNA,3097,357085
28S-rRNA,3098,373391
28S-rRNA,3099,370799
28S-rRNA,3100,357397
28S-rRNA,3101,338851
28S-rRNA,3102,321846
28S-rRNA,3103,311769
28S-rRNA,3104,304990
28S-rRNA,3105,293102
28S-rRNA,3106,280872
28S-rRNA,3107,279124
28S-rRNA,3108,276574
28S-rRNA,3109,260578
28S-rRNA,3110,224840
28S-rRNA,3111,177260
28S-rRNA,3112,114011
28S-rRNA,3113,76124
28S-rRNA,3114,69918
28S-rRNA,3115,69843
28S-rRNA,3116,70296
28S-rRNA,3117,69129
28S-rRNA,3118,67057
28S-rRNA,3119,65925
28S-rRNA,3120,66105
28S-rRNA,3121,69828
28S-rRNA,3122,71342
28S-rRNA,3123,71630
28S-rRNA,3124,73471
28S-rRNA,3125,78698
28S-rRNA,3126,83892
28S-rRNA,3127,86643
28S-rRNA,3128,85743
28S-rRNA,3129,83106
28S-rRNA,3130,80869
28S-rRNA,3131,77840
28S-rRNA,3132,71942
28S-rRNA,3133,69027
28S-rRNA,3134,78179
28S-rRNA,3135,88407
28S-rRNA,3136,91639
28S-rRNA,3137,93722
28S-rRNA,3138,98257
28S-rRNA,3139,104631
28S-rRNA,3140,110214
28S-rRNA,3141,112254
28S-rRNA,3142,110438
28S-rRNA,3143,109265
28S-rRNA,3144,111254
28S-rRNA,3145,111392
28S-rRNA,3146,109365
28S-rRNA,3147,101623
28S-rRNA,3148,92778
28S-rRNA,3149,87331
28S-rRNA,3150,83106
28S-rRNA,3151,80525
28S-rRNA,3152,79867
28S-rRNA,3153,82814
28S-rRNA,3154,88083
28S-rRNA,3155,91212
28S-rRNA,3156,102202
28S-rRNA,3157,114719
28S-rRNA,3158,122085
28S-rRNA,3159,125167
28S-rRNA,3160,114876
28S-rRNA,3161,101374
28S-rRNA,3162,95513
28S-rRNA,3163,93239
28S-rRNA,3164,90120
28S-rRNA,3165,86975
28S-rRNA,3166,86229
28S-rRNA,3167,86586
28S-rRNA,3168,85786
28S-rRNA,3169,86076
28S-rRNA,3170,89350
28S-rRNA,3171,84601
28S-rRNA,3172,78067
28S-rRNA,3173,75056
28S-rRNA,3174,74385
28S-rRNA,3175,74473
28S-rRNA,3176,73293
28S-rRNA,3177,71435
28S-rRNA,3178,70582
28S-rRNA,3179,67227
28S-rRNA,3180,58644
28S-rRNA,3181,49851
28S-rRNA,3182,41162
28S-rRNA,3183,34070
28S-rRNA,3184,28340
28S-rRNA,3185,24689
28S-rRNA,3186,22050
28S-rRNA,3187,17813
28S-rRNA,3188,16643
28S-rRNA,3189,22524
28S-rRNA,3190,34776
28S-rRNA,3191,42609
28S-rRNA,3192,62259
28S-rRNA,3193,83303
28S-rRNA,3194,87489
28S-rRNA,3195,89047
28S-rRNA,3196,92683
28S-rRNA,3197,97549
28S-rRNA,3198,100652
28S-rRNA,3199,102455
28S-rRNA,3200,104896
28S-rRNA,3201,106479
28S-rRNA,3202,106002
28S-rRNA,3203,104506
28S-rRNA,3204,103502
28S-rRNA,3205,102759
28S-rRNA,3206,102081
28S-rRNA,3207,101435
28S-rRNA,3208,99971
28S-rRNA,3209,97091
28S-rRNA,3210,92536
28S-rRNA,3211,85508
28S-rRNA,3212,79530
28S-rRNA,3213,76834
28S-rRNA,3214,75378
28S-rRNA,3215,73432
28S-rRNA,3216,67178
28S-rRNA,3217,40577
28S-rRNA,3218,18537
28S-rRNA,3219,19440
28S-rRNA,3220,100285
28S-rRNA,3221,153227
28S-rRNA,3222,312881
28S-rRNA,3223,462082
28S-rRNA,3224,514365
28S-rRNA,3225,529471
28S-rRNA,3226,532209
28S-rRNA,3227,533769
28S-rRNA,3228,551536
28S-rRNA,3229,573223
28S-rRNA,3230,584915
28S-rRNA,3231,592324
28S-rRNA,3232,596306
28S-rRNA,3233,597920
28S-rRNA,3234,598312
28S-rRNA,3235,596624
28S-rRNA,3236,594546
28S-rRNA,3237,594945
28S-rRNA,3238,601196
28S-rRNA,3239,594967
28S-rRNA,3240,576986
28S-rRNA,3241,564833
28S-rRNA,3242,523583
28S-rRNA,3243,451310
28S-rRNA,3244,385910
28S-rRNA,3245,348900
28S-rRNA,3246,328522
28S-rRNA,3247,286036
28S-rRNA,3248,181275
28S-rRNA,3249,110217
28S-rRNA,3250,92035
28S-rRNA,3251,79384
28S-rRNA,3252,73418
28S-rRNA,3253,72861
28S-rRNA,3254,72858
28S-rRNA,3255,72761
28S-rRNA,3256,75392
28S-rRNA,3257,78993
28S-rRNA,3258,82529
28S-rRNA,3259,83115
28S-rRNA,3260,82190
28S-rRNA,3261,80691
28S-rRNA,3262,78576
28S-rRNA,3263,77571
28S-rRNA,3264,75283
28S-rRNA,3265,70320
28S-rRNA,3266,64629
28S-rRNA,3267,51137
28S-rRNA,3268,42695
28S-rRNA,3269,37081
28S-rRNA,3270,30351
28S-rRNA,3271,27253
28S-rRNA,3272,26761
28S-rRNA,3273,26493
28S-rRNA,3274,25818
28S-rRNA,3275,24642
28S-rRNA,3276,23844
28S-rRNA,3277,23124
28S-rRNA,3278,22667
28S-rRNA,3279,22556
28S-rRNA,3280,23291
28S-rRNA,3281,23918
28S-rRNA,3282,18177
28S-rRNA,3283,11426
28S-rRNA,3284,10398
28S-rRNA,3285,11809
28S-rRNA,3286,16243
28S-rRNA,3287,25335
28S-rRNA,3288,29444
28S-rRNA,3289,29765
28S-rRNA,3290,29371
28S-rRNA,3291,29498
28S-rRNA,3292,29874
28S-rRNA,3293,29963
28S-rRNA,3294,29879
28S-rRNA,3295,29527
28S-rRNA,3296,28567
28S-rRNA,3297,27737
28S-rRNA,3298,27264
28S-rRNA,3299,26793
28S-rRNA,3300,26689
28S-rRNA,3301,25096
28S-rRNA,3302,14568
28S-rRNA,3303,6583
28S-rRNA,3304,4526
28S-rRNA,3305,3958
28S-rRNA,3306,3587
28S-rRNA,3307,3230
28S-rRNA,3308,3080
28S-rRNA,3309,3051
28S-rRNA,3310,3030
28S-rRNA,3311,2955
28S-rRNA,3312,2820
28S-rRNA,3313,2705
28S-rRNA,3314,2492
28S-rRNA,3315,2313
28S-rRNA,3316,1950
28S-rRNA,3317,1500
28S-rRNA,3318,1282
28S-rRNA,3319,1140
28S-rRNA,3320,1017
28S-rRNA,3321,881
28S-rRNA,3322,848
28S-rRNA,3323,788
28S-rRNA,3324,985
28S-rRNA,3325,1109
28S-rRNA,3326,1247
28S-rRNA,3327,1482
28S-rRNA,3328,1578
28S-rRNA,3329,1712
28S-rRNA,3330,2942
28S-rRNA,3331,3567
28S-rRNA,3332,3712
28S-rRNA,3333,3928
28S-rRNA,3334,6229
28S-rRNA,3335,8208
28S-rRNA,3336,13945
28S-rRNA,3337,17972
28S-rRNA,3338,20428
28S-rRNA,3339,21629
28S-rRNA,3340,22212
28S-rRNA,3341,23745
28S-rRNA,3342,25777
28S-rRNA,3343,28260
28S-rRNA,3344,30001
28S-rRNA,3345,31749
28S-rRNA,3346,33997
28S-rRNA,3347,36316
28S-rRNA,3348,40313
28S-rRNA,3349,45956
28S-rRNA,3350,57178
28S-rRNA,3351,66316
28S-rRNA,3352,71125
28S-rRNA,3353,78577
28S-rRNA,3354,84852
28S-rRNA,3355,88391
28S-rRNA,3356,91753
28S-rRNA,3357,98550
28S-rRNA,3358,106248
28S-rRNA,3359,108439
28S-rRNA,3360,109199
28S-rRNA,3361,109583
28S-rRNA,3362,109505
28S-rRNA,3363,110371
28S-rRNA,3364,112365
28S-rRNA,3365,114676
28S-rRNA,3366,115008
28S-rRNA,3367,114357
28S-rRNA,3368,113593
28S-rRNA,3369,111567
28S-rRNA,3370,108054
28S-rRNA,3371,102315
28S-rRNA,3372,96453
28S-rRNA,3373,88917
28S-rRNA,3374,81559
28S-rRNA,3375,75971
28S-rRNA,3376,70131
28S-rRNA,3377,61424
28S-rRNA,3378,52212
28S-rRNA,3379,36590
28S-rRNA,3380,24488
28S-rRNA,3381,18814
28S-rRNA,3382,17660
28S-rRNA,3383,16971
28S-rRNA,3384,15943
28S-rRNA,3385,15246
28S-rRNA,3386,16607
28S-rRNA,3387,19038
28S-rRNA,3388,22215
28S-rRNA,3389,23546
28S-rRNA,3390,24469
28S-rRNA,3391,29764
28S-rRNA,3392,56109
28S-rRNA,3393,79703
28S-rRNA,3394,85358
28S-rRNA,3395,91459
28S-rRNA,3396,112074
28S-rRNA,3397,126560
28S-rRNA,3398,139700
28S-rRNA,3399,149917
28S-rRNA,3400,154114
28S-rRNA,3401,155817
28S-rRNA,3402,156754
28S-rRNA,3403,157688
28S-rRNA,3404,158061
28S-rRNA,3405,157726
28S-rRNA,3406,157327
28S-rRNA,3407,156533
28S-rRNA,3408,152761
28S-rRNA,3409,138974
28S-rRNA,3410,126015
28S-rRNA,3411,126644
28S-rRNA,3412,130701
28S-rRNA,3413,133281
28S-rRNA,3414,133499
28S-rRNA,3415,130619
28S-rRNA,3416,124413
28S-rRNA,3417,117807
28S-rRNA,3418,115567
28S-rRNA,3419,114235
28S-rRNA,3420,113698
28S-rRNA,3421,112804
28S-rRNA,3422,111825
28S-rRNA,3423,105546
28S-rRNA,3424,93173
28S-rRNA,3425,84955
28S-rRNA,3426,68507
28S-rRNA,3427,57579
28S-rRNA,3428,49879
28S-rRNA,3429,41013
28S-rRNA,3430,36641
28S-rRNA,3431,36007
28S-rRNA,3432,35457
28S-rRNA,3433,35015
28S-rRNA,3434,35483
28S-rRNA,3435,35215
28S-rRNA,3436,35249
28S-rRNA,3437,35306
28S-rRNA,3438,34859
28S-rRNA,3439,34581
28S-rRNA,3440,34970
28S-rRNA,3441,35816
28S-rRNA,3442,33649
28S-rRNA,3443,36519
28S-rRNA,3444,36914
28S-rRNA,3445,36305
28S-rRNA,3446,36028
28S-rRNA,3447,35967
28S-rRNA,3448,37000
28S-rRNA,3449,36919
28S-rRNA,3450,36104
28S-rRNA,3451,34587
28S-rRNA,3452,33046
28S-rRNA,3453,31908
28S-rRNA,3454,30856
28S-rRNA,3455,29373
28S-rRNA,3456,27888
28S-rRNA,3457,26963
28S-rRNA,3458,26562
28S-rRNA,3459,27359
28S-rRNA,3460,31573
28S-rRNA,3461,40427
28S-rRNA,3462,52966
28S-rRNA,3463,63168
28S-rRNA,3464,66816
28S-rRNA,3465,67804
28S-rRNA,3466,69400
28S-rRNA,3467,74751
28S-rRNA,3468,83617
28S-rRNA,3469,87725
28S-rRNA,3470,89505
28S-rRNA,3471,93975
28S-rRNA,3472,101581
28S-rRNA,3473,107710
28S-rRNA,3474,111755
28S-rRNA,3475,114506
28S-rRNA,3476,119629
28S-rRNA,3477,124172
28S-rRNA,3478,125712
28S-rRNA,3479,124699
28S-rRNA,3480,126231
28S-rRNA,3481,129624
28S-rRNA,3482,130051
28S-rRNA,3483,127765
28S-rRNA,3484,119456
28S-rRNA,3485,110790
28S-rRNA,3486,109938
28S-rRNA,3487,110584
28S-rRNA,3488,111101
28S-rRNA,3489,111274
28S-rRNA,3490,110894
28S-rRNA,3491,108459
28S-rRNA,3492,105557
28S-rRNA,3493,104719
28S-rRNA,3494,101398
28S-rRNA,3495,93833
28S-rRNA,3496,85710
28S-rRNA,3497,79365
28S-rRNA,3498,70199
28S-rRNA,3499,67129
28S-rRNA,3500,66960
28S-rRNA,3501,63778
28S-rRNA,3502,59930
28S-rRNA,3503,58831
28S-rRNA,3504,59649
28S-rRNA,3505,62265
28S-rRNA,3506,63372
28S-rRNA,3507,64017
28S-rRNA,3508,63400
28S-rRNA,3509,62875
28S-rRNA,3510,61654
28S-rRNA,3511,62432
28S-rRNA,3512,61629
28S-rRNA,3513,60656
28S-rRNA,3514,61587
28S-rRNA,3515,62972
28S-rRNA,3516,63365
28S-rRNA,3517,62713
28S-rRNA,3518,62541
28S-rRNA,3519,62624
28S-rRNA,3520,59132
28S-rRNA,3521,56230
28S-rRNA,3522,54270
28S-rRNA,3523,53220
28S-rRNA,3524,52288
28S-rRNA,3525,51453
28S-rRNA,3526,48377
28S-rRNA,3527,46935
28S-rRNA,3528,45996
28S-rRNA,3529,44058
28S-rRNA,3530,42113
28S-rRNA,3531,41021
28S-rRNA,3532,40401
28S-rRNA,3533,37268
28S-rRNA,3534,34519
28S-rRNA,3535,33378
28S-rRNA,3536,32198
28S-rRNA,3537,30901
28S-rRNA,3538,29565
28S-rRNA,3539,29694
28S-rRNA,3540,30166
28S-rRNA,3541,30899
28S-rRNA,3542,32571
28S-rRNA,3543,33740
28S-rRNA,3544,35537
28S-rRNA,3545,36939
28S-rRNA,3546,38048
28S-rRNA,3547,38990
28S-rRNA,3548,39309
28S-rRNA,3549,39803
28S-rRNA,3550,40550
28S-rRNA,3551,40608
28S-rRNA,3552,40916
28S-rRNA,3553,41345
28S-rRNA,3554,42272
28S-rRNA,3555,43180
28S-rRNA,3556,46221
28S-rRNA,3557,49726
28S-rRNA,3558,51137
28S-rRNA,3559,51058
28S-rRNA,3560,51584
28S-rRNA,3561,53717
28S-rRNA,3562,55105
28S-rRNA,3563,59649
28S-rRNA,3564,62648
28S-rRNA,3565,63478
28S-rRNA,3566,63293
28S-rRNA,3567,61631
28S-rRNA,3568,61083
28S-rRNA,3569,59308
28S-rRNA,3570,58237
28S-rRNA,3571,56283
28S-rRNA,3572,54710
28S-rRNA,3573,53614
28S-rRNA,3574,52330
28S-rRNA,3575,50399
28S-rRNA,3576,49315
28S-rRNA,3577,49764
28S-rRNA,3578,50222
28S-rRNA,3579,51501
28S-rRNA,3580,52988
28S-rRNA,3581,53618
28S-rRNA,3582,53313
28S-rRNA,3583,52616
28S-rRNA,3584,51718
28S-rRNA,3585,51273
28S-rRNA,3586,50918
28S-rRNA,3587,51697
28S-rRNA,3588,51634
28S-rRNA,3589,51691
28S-rRNA,3590,50336
28S-rRNA,3591,47836
28S-rRNA,3592,47120
28S-rRNA,3593,46768
28S-rRNA,3594,50310
28S-rRNA,3595,58276
28S-rRNA,3596,61572
28S-rRNA,3597,64336
28S-rRNA,3598,70460
28S-rRNA,3599,74465
28S-rRNA,3600,77732
28S-rRNA,3601,82100
28S-rRNA,3602,83288
28S-rRNA,3603,83029
28S-rRNA,3604,84347
28S-rRNA,3605,84512
28S-rRNA,3606,84672
28S-rRNA,3607,84790
28S-rRNA,3608,85076
28S-rRNA,3609,85129
28S-rRNA,3610,84129
28S-rRNA,3611,95480
28S-rRNA,3612,108790
28S-rRNA,3613,117745
28S-rRNA,3614,122870
28S-rRNA,3615,126835
28S-rRNA,3616,185188
28S-rRNA,3617,221426
28S-rRNA,3618,227882
28S-rRNA,3619,228285
28S-rRNA,3620,229139
28S-rRNA,3621,229385
28S-rRNA,3622,229209
28S-rRNA,3623,230789
28S-rRNA,3624,232774
28S-rRNA,3625,235776
28S-rRNA,3626,239462
28S-rRNA,3627,241496
28S-rRNA,3628,243258
28S-rRNA,3629,243720
28S-rRNA,3630,242213
28S-rRNA,3631,239227
28S-rRNA,3632,231290
28S-rRNA,3633,226145
28S-rRNA,3634,227328
28S-rRNA,3635,229994
28S-rRNA,3636,287678
28S-rRNA,3637,299382
28S-rRNA,3638,292051
28S-rRNA,3639,280585
28S-rRNA,3640,258244
28S-rRNA,3641,240052
28S-rRNA,3642,266770
28S-rRNA,3643,344695
28S-rRNA,3644,403214
28S-rRNA,3645,426181
28S-rRNA,3646,443769
28S-rRNA,3647,449396
28S-rRNA,3648,447571
28S-rRNA,3649,441019
28S-rRNA,3650,434016
28S-rRNA,3651,354314
28S-rRNA,3652,329721
28S-rRNA,3653,325637
28S-rRNA,3654,324611
28S-rRNA,3655,337504
28S-rRNA,3656,344690
28S-rRNA,3657,347486
28S-rRNA,3658,346073
28S-rRNA,3659,335594
28S-rRNA,3660,309129
28S-rRNA,3661,285212
28S-rRNA,3662,284390
28S-rRNA,3663,281677
28S-rRNA,3664,280067
28S-rRNA,3665,273109
28S-rRNA,3666,260648
28S-rRNA,3667,251769
28S-rRNA,3668,256665
28S-rRNA,3669,265872
28S-rRNA,3670,276753
28S-rRNA,3671,295453
28S-rRNA,3672,303889
28S-rRNA,3673,306515
28S-rRNA,3674,307508
28S-rRNA,3675,309007
28S-rRNA,3676,320820
28S-rRNA,3677,339176
28S-rRNA,3678,347668
28S-rRNA,3679,350231
28S-rRNA,3680,351641
28S-rRNA,3681,352947
28S-rRNA,3682,355291
28S-rRNA,3683,354534
28S-rRNA,3684,345692
28S-rRNA,3685,328978
28S-rRNA,3686,313131
28S-rRNA,3687,302475
28S-rRNA,3688,292753
28S-rRNA,3689,290498
28S-rRNA,3690,290773
28S-rRNA,3691,290581
28S-rRNA,3692,290914
28S-rRNA,3693,288012
28S-rRNA,3694,283468
28S-rRNA,3695,255001
28S-rRNA,3696,170106
28S-rRNA,3697,106105
28S-rRNA,3698,100941
28S-rRNA,3699,102457
28S-rRNA,3700,112531
28S-rRNA,3701,117384
28S-rRNA,3702,137292
28S-rRNA,3703,155041
28S-rRNA,3704,155617
28S-rRNA,3705,155844
28S-rRNA,3706,155976
28S-rRNA,3707,155417
28S-rRNA,3708,154823
28S-rRNA,3709,154545
28S-rRNA,3710,154606
28S-rRNA,3711,154218
28S-rRNA,3712,153878
28S-rRNA,3713,153421
28S-rRNA,3714,152744
28S-rRNA,3715,152074
28S-rRNA,3716,148989
28S-rRNA,3717,93995
28S-rRNA,3718,45820
28S-rRNA,3719,35630
28S-rRNA,3720,33335
28S-rRNA,3721,32052
28S-rRNA,3722,30989
28S-rRNA,3723,30486
28S-rRNA,3724,29635
28S-rRNA,3725,28322
28S-rRNA,3726,27690
28S-rRNA,3727,26660
28S-rRNA,3728,25421
28S-rRNA,3729,24483
28S-rRNA,3730,23534
28S-rRNA,3731,23008
28S-rRNA,3732,34675
28S-rRNA,3733,45285
28S-rRNA,3734,47522
28S-rRNA,3735,47400
28S-rRNA,3736,47119
28S-rRNA,3737,46010
28S-rRNA,3738,47072
28S-rRNA,3739,48687
28S-rRNA,3740,116197
28S-rRNA,3741,174218
28S-rRNA,3742,189560
28S-rRNA,3743,191913
28S-rRNA,3744,192353
28S-rRNA,3745,192888
28S-rRNA,3746,194642
28S-rRNA,3747,196721
28S-rRNA,3748,197933
28S-rRNA,3749,198232
28S-rRNA,3750,197720
28S-rRNA,3751,195949
28S-rRNA,3752,189334
28S-rRNA,3753,182645
28S-rRNA,3754,178280
28S-rRNA,3755,168392
28S-rRNA,3756,155088
28S-rRNA,3757,142332
28S-rRNA,3758,135998
28S-rRNA,3759,135216
28S-rRNA,3760,133504
28S-rRNA,3761,131927
28S-rRNA,3762,130245
28S-rRNA,3763,127268
28S-rRNA,3764,102778
28S-rRNA,3765,43230
28S-rRNA,3766,9572
28S-rRNA,3767,4437
28S-rRNA,3768,4089
28S-rRNA,3769,9181
28S-rRNA,3770,27265
28S-rRNA,3771,75557
28S-rRNA,3772,178117
28S-rRNA,3773,273221
28S-rRNA,3774,301636
28S-rRNA,3775,302478
28S-rRNA,3776,302815
28S-rRNA,3777,302926
28S-rRNA,3778,303455
28S-rRNA,3779,303770
28S-rRNA,3780,305227
28S-rRNA,3781,306131
28S-rRNA,3782,307242
28S-rRNA,3783,308834
28S-rRNA,3784,310164
28S-rRNA,3785,312116
28S-rRNA,3786,313592
28S-rRNA,3787,316410
28S-rRNA,3788,319035
28S-rRNA,3789,320259
28S-rRNA,3790,321567
28S-rRNA,3791,321722
28S-rRNA,3792,320789
28S-rRNA,3793,317264
28S-rRNA,3794,247344
28S-rRNA,3795,180032
28S-rRNA,3796,177918
28S-rRNA,3797,177298
28S-rRNA,3798,177029
28S-rRNA,3799,177195
28S-rRNA,3800,177515
28S-rRNA,3801,179568
28S-rRNA,3802,181328
28S-rRNA,3803,181016
28S-rRNA,3804,181363
28S-rRNA,3805,182748
28S-rRNA,3806,184790
28S-rRNA,3807,186969
28S-rRNA,3808,188393
28S-rRNA,3809,190084
28S-rRNA,3810,191180
28S-rRNA,3811,191349
28S-rRNA,3812,192862
28S-rRNA,3813,206327
28S-rRNA,3814,216821
28S-rRNA,3815,220060
28S-rRNA,3816,220783
28S-rRNA,3817,219745
28S-rRNA,3818,216199
28S-rRNA,3819,206638
28S-rRNA,3820,191147
28S-rRNA,3821,190880
28S-rRNA,3822,193113
28S-rRNA,3823,193595
28S-rRNA,3824,194436
28S-rRNA,3825,194972
28S-rRNA,3826,195742
28S-rRNA,3827,195316
28S-rRNA,3828,189596
28S-rRNA,3829,178850
28S-rRNA,3830,156701
28S-rRNA,3831,132697
28S-rRNA,3832,118131
28S-rRNA,3833,104602
28S-rRNA,3834,91921
28S-rRNA,3835,77347
28S-rRNA,3836,54558
28S-rRNA,3837,36278
28S-rRNA,3838,29573
28S-rRNA,3839,25642
28S-rRNA,3840,23834
28S-rRNA,3841,83741
28S-rRNA,3842,155329
28S-rRNA,3843,187422
28S-rRNA,3844,199142
28S-rRNA,3845,206700
28S-rRNA,3846,210796
28S-rRNA,3847,211775
28S-rRNA,3848,212650
28S-rRNA,3849,212083
28S-rRNA,3850,213844
28S-rRNA,3851,215702
28S-rRNA,3852,216687
28S-rRNA,3853,217259
28S-rRNA,3854,217496
28S-rRNA,3855,217685
28S-rRNA,3856,217454
28S-rRNA,3857,217233
28S-rRNA,3858,217019
28S-rRNA,3859,216178
28S-rRNA,3860,214569
28S-rRNA,3861,213665
28S-rRNA,3862,209379
28S-rRNA,3863,201598
28S-rRNA,3864,198363
28S-rRNA,3865,196778
28S-rRNA,3866,194845
28S-rRNA,3867,193558
28S-rRNA,3868,193234
28S-rRNA,3869,192945
28S-rRNA,3870,193368
28S-rRNA,3871,197300
28S-rRNA,3872,191938
28S-rRNA,3873,183243
28S-rRNA,3874,176582
28S-rRNA,3875,152075
28S-rRNA,3876,119853
28S-rRNA,3877,66130
28S-rRNA,3878,40888
28S-rRNA,3879,30513
28S-rRNA,3880,25636
28S-rRNA,3881,26178
28S-rRNA,3882,26498
28S-rRNA,3883,26779
28S-rRNA,3884,27216
28S-rRNA,3885,27352
28S-rRNA,3886,22678
28S-rRNA,3887,20843
28S-rRNA,3888,20726
28S-rRNA,3889,20780
28S-rRNA,3890,20872
28S-rRNA,3891,20893
28S-rRNA,3892,20951
28S-rRNA,3893,21954
28S-rRNA,3894,21985
28S-rRNA,3895,23755
28S-rRNA,3896,25024
28S-rRNA,3897,28897
28S-rRNA,3898,31617
28S-rRNA,3899,34869
28S-rRNA,3900,41017
28S-rRNA,3901,43901
28S-rRNA,3902,47225
28S-rRNA,3903,48857
28S-rRNA,3904,52233
28S-rRNA,3905,57177
28S-rRNA,3906,56937
28S-rRNA,3907,56330
28S-rRNA,3908,54231
28S-rRNA,3909,51026
28S-rRNA,3910,53076
28S-rRNA,3911,55666
28S-rRNA,3912,55704
28S-rRNA,3913,55453
28S-rRNA,3914,55282
28S-rRNA,3915,53735
28S-rRNA,3916,54800
28S-rRNA,3917,49895
28S-rRNA,3918,50204
28S-rRNA,3919,50732
28S-rRNA,3920,52056
28S-rRNA,3921,53624
28S-rRNA,3922,54328
28S-rRNA,3923,55883
28S-rRNA,3924,56796
28S-rRNA,3925,57019
28S-rRNA,3926,53565
28S-rRNA,3927,57647
28S-rRNA,3928,62107
28S-rRNA,3929,67181
28S-rRNA,3930,67343
28S-rRNA,3931,67543
28S-rRNA,3932,67067
28S-rRNA,3933,65707
28S-rRNA,3934,65246
28S-rRNA,3935,59750
28S-rRNA,3936,56631
28S-rRNA,3937,54502
28S-rRNA,3938,54546
28S-rRNA,3939,53081
28S-rRNA,3940,51102
28S-rRNA,3941,50587
28S-rRNA,3942,50019
28S-rRNA,3943,49418
28S-rRNA,3944,48694
28S-rRNA,3945,83045
28S-rRNA,3946,82230
28S-rRNA,3947,76632
28S-rRNA,3948,72411
28S-rRNA,3949,68046
28S-rRNA,3950,68114
28S-rRNA,3951,69013
28S-rRNA,3952,70819
28S-rRNA,3953,74042
28S-rRNA,3954,75390
28S-rRNA,3955,75359
28S-rRNA,3956,76202
28S-rRNA,3957,79108
28S-rRNA,3958,84183
28S-rRNA,3959,86610
28S-rRNA,3960,87774
28S-rRNA,3961,66554
28S-rRNA,3962,69078
28S-rRNA,3963,70282
28S-rRNA,3964,71920
28S-rRNA,3965,72260
28S-rRNA,3966,72414
